avg_resilience,avg_cost_impact,avg_service_level,min_service_level,max_cost_impact,avg_roi,avg_recovery_time,avg_risk_exposure,transportation_efficiency,inventory_health,supplier_performance_North_America,supplier_performance_Europe,supplier_performance_East_Asia,scenario,iteration
0.9247365873267299,0.3554001292833374,0.691932360236933,0.6622240110394869,0.48284605095674676,-0.8607851727305659,1.1466654591151366,0.04504113514915979,0.8881466063344424,0.8553333333333334,0.884314439086092,0.8234902879589986,0.8988361497614257,baseline,0
0.9260223473752425,0.34438918463164947,0.7059548334061387,0.669928453798595,0.528237600845772,-0.9214465890347406,1.138031987611112,0.05311112376979032,0.8932850471718967,0.8553333333333334,0.959649550174044,0.8947480666600536,0.8710845732800588,baseline,1
0.9223602560346372,0.3462955600095627,0.6996970311144092,0.6854111414078011,0.43000000000000005,-0.9103646335003658,1.0009965404501577,0.06177444749661627,0.8923954053288707,0.8553333333333334,0.8414206113003471,0.8810429113549016,0.9481986803306732,baseline,2
0.9242567098040835,0.3438274584874649,0.7114190069131452,0.6825780243540404,0.5071094421475977,-0.924806449973296,1.1867490593545935,0.062434321728151915,0.8935471860391829,0.8553333333333334,0.8978297784560036,0.9497483139188672,0.9265363311843567,baseline,3
0.9275544389880154,0.3545937982325059,0.6931030417013706,0.6547504498146214,0.5348389374474436,-0.8650927249261792,1.1292576466308586,0.03739694268310572,0.8885228941581639,0.8553333333333334,0.8602043531410396,0.8652843565214147,0.8911198757640391,baseline,4
0.9225571245287585,0.3497454637896527,0.6995239446286885,0.6631794816704272,0.5259206127012941,-0.8929748300924724,1.179655148906461,0.05924162927232705,0.8907854502314954,0.8553333333333334,0.8436106851304903,0.9742503980352388,0.8532967717733391,baseline,5
0.9271895018801867,0.34764224824416134,0.7025434734991033,0.6748352802887513,0.5424335942411103,-0.9034130629662601,1.0905084740639135,0.04713281879372166,0.8917669508193913,0.8553333333333334,0.883211507670707,0.917406568824119,0.896352968588309,baseline,6
0.9272439600136144,0.3498597087918656,0.6943799501690509,0.6640708420966918,0.5327295240808781,-0.891416846660979,1.2001534628812442,0.0426669012779974,0.8907321358971293,0.8553333333333334,0.8801518334936779,0.8623677774748809,0.8826245111052085,baseline,7
0.9280512691120892,0.35235341027587386,0.694909963279403,0.6632579365716232,0.4754084480635452,-0.8767274105390965,1.0897562517781747,0.03726560614647939,0.8895684085379254,0.8553333333333334,0.8748598337599314,0.8892190407001587,0.867366027778909,baseline,8
0.9198700461182914,0.35251111184424266,0.698426806037988,0.6566039540232776,0.5615847525128943,-0.8781978874863816,1.2044914452614204,0.06607596620419273,0.8894948144726867,0.8553333333333334,0.8299457516747799,0.9302986897580335,0.9027839137277459,baseline,9
0.9217846871194096,0.35225216540781246,0.6976790171508445,0.6810326190013994,0.455608823105924,-0.8780455841193634,1.1061946385978656,0.058854131592090825,0.889615656143021,0.8553333333333334,0.8619819547486849,0.9477088721272303,0.8465804393513559,baseline,10
0.9250649035075266,0.3469350132282966,0.7032977334141179,0.6555606535826458,0.6059240450994315,-0.9079993036825289,1.0902987026950364,0.05457857846971541,0.892096993826795,0.8553333333333334,0.9586064208092326,0.8429346940316272,0.9016810321594673,baseline,11
0.9295284575055723,0.3423881080705599,0.6932034541826844,0.670379521429988,0.4475778585440039,-0.9317813756389798,1.054817987235091,0.041043047269707165,0.8942188829004052,0.8553333333333334,0.8660587279876596,0.8441165693023626,0.8998551436154943,baseline,12
